InvoiceID,InvoiceNumber,ProfileNumber,"ProfileName","Department",BookingDate,SystemDate,"Description"
1058,1058,1003,"ECONOMIC DEVELOPMENT","F-4",05/23/2008 00:00:00,05/23/2008 18:14:18,"LEBSACK/CRISTIAN MR"
1059,1059,1003,"ECONOMIC DEVELOPMENT","F-3",05/23/2008 00:00:00,05/23/2008 18:14:18,"HAHN/SONNY MR"
1065,1065,1011,"HIGHWAYS AND PUBLIC WORKS","W-8",05/23/2008 00:00:00,05/23/2008 18:14:20,"HERZOG/GAETANO MR"
1070,1070,1002,"COMMUNITY SERVICES","C-5",05/23/2008 00:00:00,05/23/2008 18:14:22,"WUCKERT/KRIS MR"
1071,1071,1004,"EDUCATION","E-1",05/23/2008 00:00:00,05/23/2008 18:14:22,"RATKE/ALFRED MR"
1073,1073,1007,"EXECUTIVE COUNCIL OFFICE","A-8",05/20/2008 00:00:00,05/26/2008 10:03:48,"HAHN/MERLIN MR"
1074,1074,1007,"EXECUTIVE COUNCIL OFFICE","A-8",05/20/2008 00:00:00,05/26/2008 16:53:09,"RATH/LUISA MR"
1075,1075,1007,"EXECUTIVE COUNCIL OFFICE","A-8",05/20/2008 00:00:00,05/26/2008 16:53:09,"CRONIN/VANESSA MR"
1082,1082,1006,"ENVIRONMENT","V-8",05/26/2008 00:00:00,05/26/2008 16:53:12,"KERLUKE/SHEA MR"
1088,1088,1014,"TOURISM & CULTURE","L-1MT",05/26/2008 00:00:00,05/26/2008 16:53:14,"MARQUARDT/KHALID MR"
1089,1089,1012,"JUSTICE","J-2E",05/26/2008 00:00:00,05/26/2008 16:53:14,"MUELLER/SAMSON MR"
1097,1097,1024,"COMMUNITY NURSING","2HOSP",05/26/2008 00:00:00,05/26/2008 16:53:17,"BAUMBACH/NINA MR"
1099,1099,1012,"JUSTICE","J-3E",05/27/2008 00:00:00,05/27/2008 16:56:26,"KOSS/EBBA MR"
1100,1100,1005,"ENERGY, MINES AND RESOURCES","K-419",05/27/2008 00:00:00,05/27/2008 16:56:28,"ZBONCAK-BRAUN/EFRAIN MR"
1103,1103,1021,"YWCHSB CLAIMANT TRVL","CLMT",05/27/2008 00:00:00,05/27/2008 16:56:29,"O'KON/LAZARO MR"
1104,1104,1012,"JUSTICE","J-7",05/27/2008 00:00:00,05/27/2008 16:56:29,"WEHNER/OTHA MR"
1105,1105,1014,"TOURISM & CULTURE","L-3",05/27/2008 00:00:00,05/27/2008 16:56:30,"NOLAN/HERBERT MR"
1106,1106,1012,"JUSTICE","J-3E",05/27/2008 00:00:00,05/27/2008 16:56:30,"HARTMANN/ALEXANE MR"
1107,1107,1005,"ENERGY, MINES AND RESOURCES","K-11",05/27/2008 00:00:00,05/27/2008 16:56:31,"LAKIN/VICENTA MR"
1108,1108,1005,"ENERGY, MINES AND RESOURCES","K-11",05/27/2008 00:00:00,05/27/2008 16:56:31,"PARKER/BURNICE MR"
1111,1111,1005,"ENERGY, MINES AND RESOURCES","K-9",05/27/2008 00:00:00,05/27/2008 16:56:33,"GREEN/ROEL MR"
1112,1112,1012,"JUSTICE","J-2E",05/27/2008 00:00:00,05/27/2008 16:56:33,"PRICE/LANCE MR"
1113,1113,1005,"ENERGY, MINES AND RESOURCES","K-9",05/27/2008 00:00:00,05/27/2008 16:56:34,"JAST/ARON MR"
1114,1114,1010,"HEALTH AND SOCIAL SERVICES","2HOS",05/27/2008 00:00:00,05/27/2008 16:56:34,"JENKINS/BRIANA MR"
1115,1115,1006,"ENVIRONMENT","V-5A",05/27/2008 00:00:00,05/27/2008 16:56:34,"TURCOTTE/FRANK MR"
1116,1116,1007,"EXECUTIVE COUNCIL OFFICE","A-11",05/27/2008 00:00:00,05/27/2008 16:56:35,"NOLAN/CIERRA MR"
1117,1117,1012,"JUSTICE","J-2",05/27/2008 00:00:00,05/27/2008 16:56:35,"MURRAY-JASKOLSKI/JACKY MR"
1119,1119,1008,"FINANCE","B-1",05/27/2008 00:00:00,05/27/2008 16:56:36,"DAVIS/RASHAD MR"
1120,1120,1014,"TOURISM & CULTURE","L-1MT",05/27/2008 00:00:00,05/27/2008 16:56:36,"MRAZ/MATEO MR"
1121,1121,1011,"HIGHWAYS AND PUBLIC WORKS","W-12",05/27/2008 00:00:00,05/27/2008 16:56:36,"WALSH/ANNIE MR"
1122,1122,1024,"COMMUNITY NURSING","2HOSP",05/27/2008 00:00:00,05/27/2008 16:56:37,"BARTON/MARQUIS MR"
1123,1123,1006,"ENVIRONMENT","V-2",05/27/2008 00:00:00,05/27/2008 16:56:37,"LARSON/GEOVANNI MR"
1124,1124,1002,"COMMUNITY SERVICES","C-10",05/27/2008 00:00:00,05/27/2008 16:56:38,"GOTTLIEB/EWALD MR"
1125,1125,1024,"COMMUNITY NURSING","2HOS",02/26/2008 00:00:00,05/27/2008 16:56:38,"PARKER/ANNIE MR"
1126,1126,1005,"ENERGY, MINES AND RESOURCES","K-315",05/27/2008 00:00:00,05/27/2008 16:56:38,"ZULAUF/ROSALIA MR"
1128,1128,1012,"JUSTICE","J-10",05/27/2008 00:00:00,05/27/2008 16:56:39,"JAKUBOWSKI/JANY MR"
1129,1129,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",05/27/2008 00:00:00,05/27/2008 16:56:40,"FISHER/MYRA MR"
1130,1130,1025,"LEGISLATIVE ASSEMBLY","A-9",05/27/2008 00:00:00,05/27/2008 16:56:40,"BEDNAR/KORY MR"
1131,1131,1025,"LEGISLATIVE ASSEMBLY","A-9",05/28/2008 00:00:00,05/28/2008 16:46:17,"VANDERVORT/JERMEY MR"
1132,1132,1010,"HEALTH AND SOCIAL SERVICES","H-1",05/28/2008 00:00:00,05/28/2008 16:46:18,"DANIEL/ELSE MR"
1134,1134,1010,"HEALTH AND SOCIAL SERVICES","H-1",05/28/2008 00:00:00,05/28/2008 16:46:19,"NIKOLAUS/SIGURD MR"
1136,1136,1011,"HIGHWAYS AND PUBLIC WORKS","W-10",05/27/2008 00:00:00,05/28/2008 16:46:20,"CHRISTIANSEN/GARDNER MR"
1137,1137,1005,"ENERGY, MINES AND RESOURCES","K-10",05/28/2008 00:00:00,05/28/2008 16:46:21,"KUPHAL/WANDA MR"
1138,1138,1005,"ENERGY, MINES AND RESOURCES","K-9",05/28/2008 00:00:00,05/28/2008 16:46:21,"HILLL/GABRIELLA MR"
1139,1139,1002,"COMMUNITY SERVICES","C-10",05/27/2008 00:00:00,05/28/2008 16:46:22,"MONAHAN/ZANDER MR"
1145,1145,1011,"HIGHWAYS AND PUBLIC WORKS","W-5",05/28/2008 00:00:00,05/28/2008 16:46:25,"PACOCHA/SALVADOR MR"
1152,1152,1011,"HIGHWAYS AND PUBLIC WORKS","W-14",05/28/2008 00:00:00,05/28/2008 16:46:27,"STEUBER/KYLA MR"
1153,1153,1011,"HIGHWAYS AND PUBLIC WORKS","W-14",05/28/2008 00:00:00,05/28/2008 16:46:27,"DAUGHERTY/BILLY MR"
1154,1154,1023,"FAMILY AND CHILD SERVICES","H-10",05/28/2008 00:00:00,05/28/2008 16:46:28,"ROWE/NASIR MR"
1155,1155,1005,"ENERGY, MINES AND RESOURCES","K-10",05/28/2008 00:00:00,05/28/2008 16:46:28,"FRANEY/ALEXANNE MR"
1156,1156,1005,"ENERGY, MINES AND RESOURCES","K-10",05/28/2008 00:00:00,05/28/2008 16:46:29,"MARVIN/ISAIAS MR"
1157,1157,1011,"HIGHWAYS AND PUBLIC WORKS","W-14",05/28/2008 00:00:00,05/28/2008 16:46:29,"HUEL/HILARIO MR"
1158,1158,1011,"HIGHWAYS AND PUBLIC WORKS","W-14",05/28/2008 00:00:00,05/28/2008 16:46:29,"HARVEY/ADAH MR"
1159,1159,1011,"HIGHWAYS AND PUBLIC WORKS","W-14",05/28/2008 00:00:00,05/28/2008 16:46:30,"NIKOLAUS/NICO MR"
1161,1161,1011,"HIGHWAYS AND PUBLIC WORKS","W-5",05/28/2008 00:00:00,05/28/2008 16:46:30,"SCHNEIDER/FREDA MR"
1162,1162,1011,"HIGHWAYS AND PUBLIC WORKS","W-6",05/27/2008 00:00:00,05/28/2008 16:46:31,"KEELING-MCCULLOUGH/LEMPI MR"
1163,1163,1005,"ENERGY, MINES AND RESOURCES","K-13",05/28/2008 00:00:00,05/28/2008 16:46:31,"KLOCKO/RYLAN MR"
1164,1164,1014,"TOURISM & CULTURE","L-1",05/28/2008 00:00:00,05/28/2008 16:46:32,"HAMMES/FRED MR"
1165,1165,1005,"ENERGY, MINES AND RESOURCES","K-419",05/29/2008 00:00:00,05/29/2008 16:52:45,"SCHUMM/ASHLEY MR"
1167,1167,1007,"EXECUTIVE COUNCIL OFFICE","A-8",05/08/2008 00:00:00,05/29/2008 16:52:46,"BLICK/JEAN MR"
1170,1170,1010,"HEALTH AND SOCIAL SERVICES","H-7",05/29/2008 00:00:00,05/29/2008 16:52:47,"ABSHIRE/ARIANE MR"
1171,1171,1010,"HEALTH AND SOCIAL SERVICES","H-4",05/29/2008 00:00:00,05/29/2008 16:52:48,"VEUM/ANNETTA MR"
1172,1172,1010,"HEALTH AND SOCIAL SERVICES","H-7",05/29/2008 00:00:00,05/29/2008 16:52:49,"NIENOW/MAEGAN MR"
1174,1174,1012,"JUSTICE","J-2E",05/29/2008 00:00:00,05/29/2008 16:52:49,"ANDERSON/RON MR"
1175,1175,1014,"TOURISM & CULTURE","L-1",05/28/2008 00:00:00,05/29/2008 16:52:50,"WILL/FRIEDA MR"
1177,1177,1024,"COMMUNITY NURSING","2HOSP",05/29/2008 00:00:00,05/29/2008 16:52:50,"RATH/KRISTY MR"
1178,1178,1024,"COMMUNITY NURSING","2HOSP",05/29/2008 00:00:00,05/29/2008 16:52:51,"BRADTKE/LON MR"
1179,1179,1012,"JUSTICE","J-2",05/29/2008 00:00:00,05/29/2008 16:52:51,"EBERT/ALFONZO MR"
1180,1180,1012,"JUSTICE","J-2E",05/29/2008 00:00:00,05/29/2008 16:52:52,"KERTZMANN/CATHRINE MR"
1181,1181,1010,"HEALTH AND SOCIAL SERVICES","H-1",05/28/2008 00:00:00,05/29/2008 16:52:52,"GUTMANN/WILLY MR"
1185,1185,1010,"HEALTH AND SOCIAL SERVICES","H-109",05/29/2008 00:00:00,05/29/2008 16:52:54,"TURCOTTE/GRACIE MR"
1186,1186,1011,"HIGHWAYS AND PUBLIC WORKS","W-17",05/29/2008 00:00:00,05/29/2008 16:52:54,"DANIEL/MADGE MR"
1187,1187,1011,"HIGHWAYS AND PUBLIC WORKS","W-10",05/29/2008 00:00:00,05/29/2008 16:52:54,"PURDY/ALEXIE MR"
1189,1189,1002,"COMMUNITY SERVICES","C-19",05/29/2008 00:00:00,05/29/2008 16:52:55,"SKILES/ROSALIA MR"
1190,1190,1005,"ENERGY, MINES AND RESOURCES","K-918",05/29/2008 00:00:00,05/29/2008 16:52:56,"SPORER/JAMAL MR"
1191,1191,1006,"ENVIRONMENT","V-1",05/29/2008 00:00:00,05/29/2008 16:52:57,"SCHAEFER/MYLENE MR"
1192,1192,1010,"HEALTH AND SOCIAL SERVICES","H-109",05/29/2008 00:00:00,05/29/2008 16:52:58,"JOHNSON/GINA MR"
1194,1194,1024,"COMMUNITY NURSING","2HOSP",05/29/2008 00:00:00,05/29/2008 16:52:58,"STARK/LEDA MR"
1208,1208,1024,"COMMUNITY NURSING","2HOSP",05/29/2008 00:00:00,06/03/2008 08:33:52,"REINGER/EMMY MR"
1211,1211,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",05/30/2008 00:00:00,06/03/2008 08:33:53,"HILPERT-KEEBLER/CATHRINE MR"
1214,1214,1002,"COMMUNITY SERVICES","C-18",05/30/2008 00:00:00,06/03/2008 08:33:54,"JOHNS/VANESSA MR"
1218,1218,1004,"EDUCATION","E-1",05/30/2008 00:00:00,06/03/2008 08:33:56,"ZIEMANN/TOY MR"
1219,1219,1023,"FAMILY AND CHILD SERVICES","H-10",05/30/2008 00:00:00,06/03/2008 08:33:56,"WINTHEISER/SARAH MR"
1220,1220,1011,"HIGHWAYS AND PUBLIC WORKS","W-5",05/30/2008 00:00:00,06/03/2008 08:33:57,"JAST/MIKEL MR"
1221,1221,1010,"HEALTH AND SOCIAL SERVICES","H-1",05/30/2008 00:00:00,06/03/2008 08:33:58,"QUITZON/GINA MR"
1222,1222,1007,"EXECUTIVE COUNCIL OFFICE","A-8",05/30/2008 00:00:00,06/03/2008 08:33:58,"HESSEL/ASHLY MR"
1224,1224,1006,"ENVIRONMENT","V-5A",05/30/2008 00:00:00,06/03/2008 08:33:59,"WARD/VLADIMIR MR"
1225,1225,1004,"EDUCATION","E-1",05/23/2008 00:00:00,06/04/2008 08:14:58,"FARRELL/SARAI MR"
1232,1232,1002,"COMMUNITY SERVICES","C-8",06/02/2008 00:00:00,06/04/2008 08:15:01,"FAHEY/ARMAND MR"
1234,1234,1024,"COMMUNITY NURSING","2HOS",06/02/2008 00:00:00,06/04/2008 08:15:02,"ORTIZ/FREDERICK MR"
1235,1235,1024,"COMMUNITY NURSING","2HOS",06/02/2008 00:00:00,06/04/2008 08:15:02,"JOHNS/DESTANY MR"
1236,1236,1006,"ENVIRONMENT","V-5R",06/02/2008 00:00:00,06/04/2008 08:15:02,"HOMENICK/TIANNA MR"
1237,1237,1011,"HIGHWAYS AND PUBLIC WORKS","W-10",06/02/2008 00:00:00,06/04/2008 08:15:03,"EBERT/CARY MR"
1238,1238,1004,"EDUCATION","E-1",06/02/2008 00:00:00,06/04/2008 08:15:03,"HUEL/WALDO MR"
1239,1239,1004,"EDUCATION","E-1",06/02/2008 00:00:00,06/04/2008 08:15:04,"GRANT/JACINTO MR"
1240,1240,1010,"HEALTH AND SOCIAL SERVICES","H-18",06/02/2008 00:00:00,06/04/2008 08:15:04,"TREUTEL/EMELIA MR"
1241,1241,1010,"HEALTH AND SOCIAL SERVICES","H-12",06/02/2008 00:00:00,06/04/2008 08:15:05,"RIPPIN/SONYA MR"
1242,1242,1004,"EDUCATION","E-1",06/02/2008 00:00:00,06/04/2008 08:15:05,"RITCHIE/MAUDE MR"
1243,1243,1003,"ECONOMIC DEVELOPMENT","F-1",06/02/2008 00:00:00,06/04/2008 08:15:05,"BAUMBACH/JAN MR"
1247,1247,1010,"HEALTH AND SOCIAL SERVICES","H-4",06/03/2008 00:00:00,06/04/2008 08:40:57,"KLOCKO/CLAUD MR"
1253,1253,1024,"COMMUNITY NURSING","2HOSP",06/03/2008 00:00:00,06/04/2008 08:40:59,"BREKKE/ANNAMAE MR"
1254,1254,1012,"JUSTICE","J-10",06/03/2008 00:00:00,06/04/2008 08:40:59,"WISOZK/MATTIE MR"
1265,1265,1002,"COMMUNITY SERVICES","C-3",06/03/2008 00:00:00,06/04/2008 08:41:04,"KOZEY/GREEN MR"
1266,1266,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/03/2008 00:00:00,06/04/2008 08:41:04,"SPINKA/HUMBERTO MR"
1270,1270,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/03/2008 00:00:00,06/04/2008 08:41:06,"HOWE/KURTIS MR"
1271,1271,1023,"FAMILY AND CHILD SERVICES","H-10",06/03/2008 00:00:00,06/04/2008 08:41:06,"LYNCH/ALYSON MR"
1272,1272,1005,"ENERGY, MINES AND RESOURCES","K-235",06/03/2008 00:00:00,06/04/2008 08:41:08,"BOEHM/JODIE MR"
1273,1273,1006,"ENVIRONMENT","V-5R",06/03/2008 00:00:00,06/04/2008 08:41:09,"ZBONCAK/JANA MR"
1274,1274,1023,"FAMILY AND CHILD SERVICES","H-10",06/03/2008 00:00:00,06/04/2008 08:41:09,"HAMMES/NANNIE MR"
1275,1275,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/03/2008 00:00:00,06/04/2008 08:41:09,"ZULAUF/AUDRA MR"
1276,1276,1004,"EDUCATION","E-1",06/03/2008 00:00:00,06/04/2008 08:41:10,"EBERT/ORA MR"
1278,1278,1006,"ENVIRONMENT","V-5R",06/03/2008 00:00:00,06/04/2008 08:41:11,"BOYLE/NAOMI MR"
1279,1279,1014,"TOURISM & CULTURE","L-1MT",06/02/2008 00:00:00,06/04/2008 08:41:11,"BERGE/KATLYNN MR"
1280,1280,1013,"PUBLIC SERVICE COMMISSION","Z-1",06/02/2008 00:00:00,06/04/2008 09:56:33,"FRAMI/ISABELLE MR"
1282,1282,1003,"ECONOMIC DEVELOPMENT","F-1",06/02/2008 00:00:00,06/04/2008 09:56:34,"GLEASON/MERL MR"
1283,1283,1004,"EDUCATION","E-1",06/02/2008 00:00:00,06/04/2008 09:56:35,"OLSON/BRADLEY MR"
1284,1284,1005,"ENERGY, MINES AND RESOURCES","K-10",06/04/2008 00:00:00,06/04/2008 09:56:35,"HOWE/JULIA MR"
1290,1290,1011,"HIGHWAYS AND PUBLIC WORKS","W-6D",06/04/2008 00:00:00,06/04/2008 17:00:38,"KLOCKO/GRAYCE MR"
1291,1291,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/04/2008 00:00:00,06/04/2008 17:00:38,"MACGYVER/DESTINEY MR"
1293,1293,1011,"HIGHWAYS AND PUBLIC WORKS","W-6D",06/04/2008 00:00:00,06/04/2008 17:00:39,"KONOPELSKI/ELVIS MR"
1294,1294,1002,"COMMUNITY SERVICES","C-5",06/04/2008 00:00:00,06/04/2008 17:00:39,"WYMAN/EZEKIEL MR"
1301,1301,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",05/08/2008 00:00:00,06/04/2008 17:00:42,"WARD/DAWN MR"
1302,1302,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/04/2008 00:00:00,06/04/2008 17:00:42,"CRONIN/MCKENZIE MR"
1303,1303,1004,"EDUCATION","E-1",06/04/2008 00:00:00,06/04/2008 17:00:43,"MARQUARDT/ADALBERTO MR"
1304,1304,1002,"COMMUNITY SERVICES","C-19",05/23/2008 00:00:00,06/04/2008 17:00:44,"HERMISTON/DORRIS MR"
1305,1305,1014,"TOURISM & CULTURE","L-1",06/04/2008 00:00:00,06/04/2008 17:00:44,"WILDERMAN/MARCELLUS MR"
1306,1306,1005,"ENERGY, MINES AND RESOURCES","K-419",06/04/2008 00:00:00,06/04/2008 17:00:45,"GREEN/LAVINIA MR"
1313,1313,1006,"ENVIRONMENT","V-5R",06/04/2008 00:00:00,06/04/2008 17:00:47,"KRAJCIK/DONNY MR"
1314,1314,1006,"ENVIRONMENT","V-2",06/04/2008 00:00:00,06/04/2008 17:00:47,"AUFDERHAR/HAROLD MR"
1316,1316,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/04/2008 00:00:00,06/06/2008 08:42:03,"HALEY/KASSANDRA MR"
1320,1320,1012,"JUSTICE","J-2",06/05/2008 00:00:00,06/06/2008 08:42:05,"QUITZON/CHESTER MR"
1321,1321,1012,"JUSTICE","J-2",06/05/2008 00:00:00,06/06/2008 08:42:05,"FAHEY/GEORGE MR"
1322,1322,1010,"HEALTH AND SOCIAL SERVICES","H-4",06/05/2008 00:00:00,06/06/2008 08:42:06,"COLE/ELECTA MR"
1324,1324,1004,"EDUCATION","E-1",06/05/2008 00:00:00,06/06/2008 08:42:08,"BALISTRERI/CARTER MR"
1325,1325,1019,"YUKON LIQUOR CORPORATION","Y-1",06/05/2008 00:00:00,06/06/2008 08:42:08,"BAILEY-CARTWRIGHT/RUSSELL MR"
1326,1326,1024,"COMMUNITY NURSING","2HOSP",06/05/2008 00:00:00,06/06/2008 08:42:09,"CONROY/JANIS MR"
1327,1327,1005,"ENERGY, MINES AND RESOURCES","K-320",06/05/2008 00:00:00,06/06/2008 08:42:09,"CORMIER/CLEVELAND MR"
1328,1328,1011,"HIGHWAYS AND PUBLIC WORKS","W-13",06/05/2008 00:00:00,06/06/2008 08:42:10,"FEIL/HIRAM MR"
1329,1329,1005,"ENERGY, MINES AND RESOURCES","K-320",06/05/2008 00:00:00,06/06/2008 08:42:10,"WEHNER/NORVAL MR"
1330,1330,1010,"HEALTH AND SOCIAL SERVICES","H-1",05/21/2008 00:00:00,06/06/2008 08:42:10,"STOLTENBERG/KATHLEEN MR"
1331,1331,1019,"YUKON LIQUOR CORPORATION","Y-1",06/05/2008 00:00:00,06/06/2008 08:42:11,"EMMERICH/WALKER MR"
1332,1332,1013,"PUBLIC SERVICE COMMISSION","Z-1",06/05/2008 00:00:00,06/06/2008 08:42:11,"KLEIN/DEWAYNE MR"
1333,1333,1013,"PUBLIC SERVICE COMMISSION","Z-1",06/05/2008 00:00:00,06/06/2008 08:42:12,"MOEN/KENDRICK MR"
1335,1335,1021,"YWCHSB CLAIMANT TRVL","CMT-TRVL",06/05/2008 00:00:00,06/06/2008 08:42:13,"O'HARA/GORDON MR"
1336,1336,1024,"COMMUNITY NURSING","2HOS",06/05/2008 00:00:00,06/06/2008 08:42:13,"KOELPIN/ANTONINA MR"
1337,1337,1004,"EDUCATION","E-1",06/04/2008 00:00:00,06/06/2008 08:42:14,"VEUM-MACEJKOVIC/MISTY MR"
1338,1338,1005,"ENERGY, MINES AND RESOURCES","K-10",06/05/2008 00:00:00,06/06/2008 08:42:14,"KRAJCIK/DORIS MR"
1339,1339,1024,"COMMUNITY NURSING","2HOS",06/05/2008 00:00:00,06/06/2008 08:42:14,"OLSON-BINS/ERIK MR"
1341,1341,1024,"COMMUNITY NURSING","2HOSP",06/05/2008 00:00:00,06/06/2008 08:42:15,"MARVIN/BRENNA MR"
1342,1342,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/05/2008 00:00:00,06/06/2008 08:42:16,"KIEHN/MODESTO MR"
1344,1344,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/05/2008 00:00:00,06/06/2008 08:42:17,"SWIFT/RYLEE MR"
1345,1345,1011,"HIGHWAYS AND PUBLIC WORKS","W-10",06/06/2008 00:00:00,06/06/2008 16:02:32,"BAUMBACH/KATHERINE MR"
1346,1346,1019,"YUKON LIQUOR CORPORATION","X-1",06/06/2008 00:00:00,06/06/2008 16:02:32,"LINDGREN/RAVEN MR"
1347,1347,1005,"ENERGY, MINES AND RESOURCES","K-11",06/06/2008 00:00:00,06/06/2008 16:02:33,"FRITSCH/LITZY MR"
1348,1348,1005,"ENERGY, MINES AND RESOURCES","K-11",06/06/2008 00:00:00,06/06/2008 16:02:33,"WINTHEISER/GREEN MR"
1349,1349,1004,"EDUCATION","E-1",06/06/2008 00:00:00,06/06/2008 16:02:34,"CRONIN/CORTEZ MR"
1350,1350,1004,"EDUCATION","E-1",06/06/2008 00:00:00,06/06/2008 16:02:34,"KOHLER/MONIQUE MR"
1351,1351,1004,"EDUCATION","E-1",06/06/2008 00:00:00,06/06/2008 16:02:34,"HEATHCOTE/NOEMY MR"
1352,1352,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/06/2008 00:00:00,06/06/2008 16:02:35,"STEUBER/LENNIE MR"
1353,1353,1004,"EDUCATION","E-1",06/06/2008 00:00:00,06/06/2008 16:02:35,"SCHMIDT/GRETCHEN MR"
1356,1356,1005,"ENERGY, MINES AND RESOURCES","K-9",06/06/2008 00:00:00,06/06/2008 16:02:36,"POWLOWSKI-SCHNEIDER/CALEIGH MR"
1357,1357,1011,"HIGHWAYS AND PUBLIC WORKS","W-10",06/06/2008 00:00:00,06/06/2008 16:02:37,"BARTON/LEANNE MR"
1358,1358,1005,"ENERGY, MINES AND RESOURCES","K-230",06/06/2008 00:00:00,06/06/2008 16:02:38,"ROLFSON/OTIS MR"
1364,1364,1014,"TOURISM & CULTURE","L-1MT",06/06/2008 00:00:00,06/06/2008 16:02:39,"WAELCHI/JARRELL MR"
1371,1371,1014,"TOURISM & CULTURE","L-1",06/06/2008 00:00:00,06/06/2008 16:02:42,"ROOB/KIMBERLY MR"
1372,1372,1014,"TOURISM & CULTURE","L-1",06/06/2008 00:00:00,06/06/2008 16:02:42,"WOLF/DIANA MR"
1373,1373,1006,"ENVIRONMENT","V-2",06/06/2008 00:00:00,06/06/2008 16:02:42,"EBERT/MARCELINO MR"
1374,1374,1024,"COMMUNITY NURSING","2HOS",06/06/2008 00:00:00,06/06/2008 16:02:42,"VON/ANGIE MR"
1375,1375,1012,"JUSTICE","Q-1",06/06/2008 00:00:00,06/06/2008 16:02:43,"PFANNERSTILL/GILBERTO MR"
1376,1376,1012,"JUSTICE","J-10",05/27/2008 00:00:00,06/06/2008 16:02:43,"TORPHY/RETA MR"
1378,1378,1005,"ENERGY, MINES AND RESOURCES","K-230",06/06/2008 00:00:00,06/10/2008 09:27:46,"PRICE/IMOGENE MR"
1381,1381,1014,"TOURISM & CULTURE","L-1MT",06/06/2008 00:00:00,06/10/2008 09:27:47,"CRIST/AMAYA MR"
1382,1382,1024,"COMMUNITY NURSING","2HOSP",06/05/2008 00:00:00,06/10/2008 09:27:48,"HAUCK/GARTH MR"
1383,1383,1006,"ENVIRONMENT","V-18",06/09/2008 00:00:00,06/10/2008 09:27:48,"SAUER/CLAIR MR"
1384,1384,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",05/21/2008 00:00:00,06/10/2008 09:27:48,"KUHN/PEARLIE MR"
1385,1385,1024,"COMMUNITY NURSING","2HOSP",06/05/2008 00:00:00,06/10/2008 09:27:49,"CUMMERATA/JAN MR"
1386,1386,1006,"ENVIRONMENT","V-18",06/09/2008 00:00:00,06/10/2008 09:27:49,"MILLS/WADE MR"
1389,1389,1005,"ENERGY, MINES AND RESOURCES","K-10",06/09/2008 00:00:00,06/10/2008 09:27:50,"TORPHY/MAYNARD MR"
1390,1390,1018,"YUKON HOUSING CORPORATION","Y-1",06/09/2008 00:00:00,06/10/2008 09:27:50,"HOWELL/NORBERTO MR"
1394,1394,1010,"HEALTH AND SOCIAL SERVICES","H-4",05/29/2008 00:00:00,06/10/2008 17:02:21,"GOLDNER/SANTINA MR"
1395,WT20977,1002,"COMMUNITY SERVICES","C-4",06/10/2008 00:00:00,06/10/2008 17:02:22,"POWLOWSKI/HELOISE MR"
1396,1395,1005,"ENERGY, MINES AND RESOURCES","K-230",06/06/2008 00:00:00,06/10/2008 17:02:22,"MONAHAN/LENNY MR"
1410,1409,1012,"JUSTICE","J-1B",06/10/2008 00:00:00,06/10/2008 17:02:27,"CORWIN/MANUELA MR"
1411,1410,1007,"EXECUTIVE COUNCIL OFFICE","A-8",06/10/2008 00:00:00,06/10/2008 17:02:27,"KUNDE/PRESTON MR"
1412,1411,1013,"PUBLIC SERVICE COMMISSION","Z-1",06/10/2008 00:00:00,06/10/2008 17:02:28,"ONDRICKA/EMMETT MR"
1415,1414,1004,"EDUCATION","E-1",06/10/2008 00:00:00,06/10/2008 17:02:29,"SCHMIDT/SANDRA MR"
1416,1415,1006,"ENVIRONMENT","V-2",06/10/2008 00:00:00,06/10/2008 17:02:29,"LAKIN/EBONY MR"
1418,1417,1002,"COMMUNITY SERVICES","EMS",06/10/2008 00:00:00,06/10/2008 17:02:30,"LANG-KAUTZER/AMERICO MR"
1419,1418,1014,"TOURISM & CULTURE","L-1MT",06/10/2008 00:00:00,06/12/2008 13:21:57,"BARTELL/LOMA MR"
1423,1422,1012,"JUSTICE","J-10",06/11/2008 00:00:00,06/12/2008 13:21:59,"BARTOLETTI/SERENA MR"
1425,1424,1006,"ENVIRONMENT","V-8",06/10/2008 00:00:00,06/12/2008 13:22:00,"HOWELL-REMPEL/MARGRET MR"
1429,1428,1011,"HIGHWAYS AND PUBLIC WORKS","W-1",06/11/2008 00:00:00,06/12/2008 13:22:02,"RUTHERFORD/LOGAN MR"
1430,1429,1005,"ENERGY, MINES AND RESOURCES","K-419",06/11/2008 00:00:00,06/12/2008 13:22:02,"RIPPIN/LON MR"
1431,1430,1023,"FAMILY AND CHILD SERVICES","H-10",05/28/2008 00:00:00,06/12/2008 13:22:03,"WISOKY/JANICE MR"
